date;shop_id;stuff_id;Month
11.02.2022;OF017421;OFFMR027;14
11.02.2022;OF017435;OFFMR007;14
11.02.2022;OF017517;OFFMR003;14
11.02.2022;OF017537;OFFTR023;14
11.02.2022;OF017591;OFFTR021;14
11.02.2022;OF017601;OFFTR021;14
11.02.2022;OF017669;OFFMR075;14
11.02.2022;OF017673;OFFMR075;14
11.02.2022;OF017944;OFFTR032;14
11.02.2022;OF017951;OFFTR032;14
11.02.2022;OF018073;OFFTR005;14
11.02.2022;OF018087;OFFMR032;14
11.02.2022;OF018091;OFFMR032;14
11.02.2022;OF018092;OFFMR032;14
11.02.2022;OF018100;OFFMR032;14
11.02.2022;OF018103;OFFMR032;14
11.02.2022;OF018105;OFFMR032;14
11.02.2022;OF018113;OFFMR032;14
11.02.2022;OF018115;OFFMR001;14
11.02.2022;OF018124;OFFMR037;14
11.02.2022;OF018136;OFFMR037;14
11.02.2022;OF018138;OFFMR001;14
11.02.2022;OF018143;OFFMR037;14
11.02.2022;OF018151;OFFMR001;14
11.02.2022;OF018158;OFFMR001;14
11.02.2022;OF018159;OFFMR002;14
11.02.2022;OF018170;OFFMR002;14
11.02.2022;OF018174;OFFMR002;14
11.02.2022;OF018194;OFFMR001;14
11.02.2022;OF018204;OFFMR001;14
11.02.2022;OF018208;OFFMR002;14
11.02.2022;OF018219;OFFMR001;14
11.02.2022;OF018220;OFFMR002;14
11.02.2022;OF018225;OFFMR037;14
11.02.2022;OF018229;OFFMR037;14
11.02.2022;OF018230;OFFMR002;14
11.02.2022;OF018233;OFFMR001;14
11.02.2022;OF018242;OFFMR001;14
11.02.2022;OF018245;OFFMR037;14
11.02.2022;OF018256;OFFMR001;14
11.02.2022;OF018282;OFFMR037;14
11.02.2022;OF018321;OFFMR002;14
11.02.2022;OF018325;OFFMR002;14
11.02.2022;OF018337;OFFMR002;14
11.02.2022;OF018354;OFFMR037;14
11.02.2022;OF018357;OFFMR001;14
11.02.2022;OF018499;OFFTR008;14
11.02.2022;OF018566;OFFMR050;14
11.02.2022;OF018611;OFFMR050;14
11.02.2022;OF018614;OFFMR054;14
11.02.2022;OF018615;OFFMR054;14
11.02.2022;OF018622;OFFMR054;14
11.02.2022;OF018631;OFFMR075;14
11.02.2022;OF018681;OFFMR064;14
11.02.2022;OF018819;OFFMR063;14
11.02.2022;OF018824;OFFMR063;14
11.02.2022;OF018825;OFFMR063;14
11.02.2022;OF018847;OFFMR041;14
11.02.2022;OF018981;OFFMR041;14
11.02.2022;OF019011;OFFTR010;14
11.02.2022;OF019033;OFFMR027;14
11.02.2022;OF019046;OFFMR063;14
11.02.2022;OF019056;OFFMR063;14
11.02.2022;OF019105;OFFMR068;14
11.02.2022;OF019106;OFFMR068;14
11.02.2022;OF019189;OFFMR053;14
11.02.2022;OF019201;OFFMR073;14
11.02.2022;OF019291;OFFMR071;14
11.02.2022;OF019310;OFFMR068;14
11.02.2022;OF019382;OFFMR050;14
11.02.2022;OF019383;OFFMR051;14
11.02.2022;OF019493;OFFTR001;14
11.02.2022;OF019515;OFFMR041;14
11.02.2022;OF019522;OFFMR029;14
11.02.2022;OF019539;OFFTR002;14
11.02.2022;OF019556;OFFMR075;14
11.02.2022;OF019558;OFFMR075;14
11.02.2022;OF019561;OFFTR010;14
11.02.2022;OF020028;OFFTR002;14
11.02.2022;OF020153;OFFMR007;14
11.02.2022;OF020241;OFFMR027;14
11.02.2022;OF020244;OFFMR027;14
11.02.2022;OF020303;OFFTR015;14
11.02.2022;OF020306;OFFTR021;14
11.02.2022;OF020399;OFFMR046;14
11.02.2022;OF020409;OFFMR073;14
11.02.2022;OF020410;OFFMR073;14
11.02.2022;OF020415;OFFMR029;14
11.02.2022;OF020417;OFFTR001;14
11.02.2022;OF020516;OFFMR062;14
11.02.2022;OF020534;OFFMR063;14
11.02.2022;OF020536;OFFTR024;14
11.02.2022;OF020537;OFFTR024;14
11.02.2022;OF020538;OFFMR063;14
11.02.2022;OF020558;OFFMR007;14
11.02.2022;OF020567;OFFMR063;14
11.02.2022;OF020568;OFFMR063;14
11.02.2022;OF020569;OFFMR063;14
11.02.2022;OF020575;OFFTR024;14
11.02.2022;OF020588;OFFMR061;14
11.02.2022;OF020590;OFFMR061;14
11.02.2022;OF020593;OFFMR061;14
11.02.2022;OF020595;OFFMR061;14
11.02.2022;OF020906;OFFMR061;14
11.02.2022;OF020919;OFFMR053;14
11.02.2022;OF020926;OFFTR023;14
11.02.2022;OF020936;OFFMR061;14
11.02.2022;OF020978;OFFMR037;14
11.02.2022;OF021002;OFFMR003;14
11.02.2022;OF021033;OFFTR015;14
11.02.2022;OF021078;OFFMR014;14
11.02.2022;OF021353;OFFMR075;14
11.02.2022;OF021360;OFFMR075;14
11.02.2022;OF021507;OFFMR029;14
11.02.2022;OF021508;OFFMR029;14
11.02.2022;OF021518;OFFMR001;14
11.02.2022;OF021534;OFFMR042;14
11.02.2022;OF021595;OFFMR078;14
11.02.2022;OF021616;OFFMR078;14
11.02.2022;OF021617;OFFMR078;14
11.02.2022;OF021618;OFFMR078;14
11.02.2022;OF021624;OFFMR078;14
11.02.2022;OF021736;OFFMR080;14
11.02.2022;OF021744;OFFMR080;14
11.02.2022;OF021794;OFFMR029;14
11.02.2022;OF021803;OFFMR061;14
11.02.2022;OF021875;OFFTR015;14
11.02.2022;OF021962;OFFMR080;14
11.02.2022;OF021966;OFFMR078;14
11.02.2022;OF021967;OFFMR080;14
11.02.2022;OF022091;OFFMR062;14
11.02.2022;OF022169;OFFMR064;14
11.02.2022;OF022231;OFFTR010;14
11.02.2022;OF022236;OFFMR071;14
11.02.2022;OF022237;OFFMR071;14
11.02.2022;OF022238;OFFMR071;14
11.02.2022;OF022341;OFFMR016;14
11.02.2022;OF022351;OFFMR043;14
11.02.2022;OF022353;OFFMR043;14
11.02.2022;OF022376;OFFTR008;14
11.02.2022;OF022377;OFFTR008;14
11.02.2022;OF022741;OFFMR078;14
11.02.2022;OF022767;OFFMR051;14
11.02.2022;OF022773;OFFTR023;14
11.02.2022;OF022788;OFFMR062;14
11.02.2022;OF022992;OFFMR056;14
11.02.2022;OF023002;OFFTR005;14
11.02.2022;OF023012;OFFTR005;14
11.02.2022;OF023076;OFFMR068;14
11.02.2022;OF023122;OFFTR005;14
11.02.2022;OF023146;OFFMR056;14
11.02.2022;OF023206;OFFMR068;14
11.02.2022;OF023213;OFFMR068;14
11.02.2022;OF023239;OFFMR061;14
11.02.2022;OF023332;OFFMR027;14
11.02.2022;OF023363;OFFMR027;14
11.02.2022;OF023610;OFFMR042;14
11.02.2022;OF023723;OFFMR046;14
11.02.2022;OF023903;OFFMR041;14
11.02.2022;OF023951;OFFMR041;14
11.02.2022;OF023961;OFFTR024;14
11.02.2022;OF023962;OFFTR024;14
11.02.2022;OF023981;OFFTR023;14
11.02.2022;OF024156;OFFTR023;14
11.02.2022;OF024185;OFFMR037;14
11.02.2022;OF024201;OFFMR037;14
11.02.2022;OF025132;OFFTR002;14
11.02.2022;OF025410;OFFMR071;14
11.02.2022;OF025483;OFFMR068;14
11.02.2022;OF025484;OFFMR071;14
11.02.2022;OF025509;OFFMR073;14
11.02.2022;OF025580;OFFMR043;14
11.02.2022;OF025581;OFFMR043;14
11.02.2022;OF025605;OFFTR001;14
11.02.2022;OF025612;OFFTR024;14
11.02.2022;OF025615;OFFTR024;14
11.02.2022;OF025636;OFFMR046;14
11.02.2022;OF025648;OFFMR053;14
11.02.2022;OF025669;OFFMR041;14
11.02.2022;OF026143;OFFTR015;14
11.02.2022;OF026420;OFFMR062;14
11.02.2022;OF026462;OFFMR061;14
11.02.2022;OF026480;OFFMR002;14
11.02.2022;OF026481;OFFMR037;14
11.02.2022;OF026482;OFFMR002;14
11.02.2022;OF026484;OFFMR002;14
11.02.2022;OF026486;OFFMR002;14
11.02.2022;OF026487;OFFMR007;14
11.02.2022;OF026499;OFFMR043;14
11.02.2022;OF026865;OFFTR024;14
11.02.2022;OF027215;OFFTR024;14
11.02.2022;OF027218;OFFMR046;14
12.02.2022;OF014385;OFFMR061;14
12.02.2022;OF014386;OFFMR061;14
12.02.2022;OF014410;OFFMR061;14
12.02.2022;OF014438;OFFMR061;14
12.02.2022;OF017445;OFFMR061;14
12.02.2022;OF017938;OFFMR061;14
12.02.2022;OF017949;OFFMR061;14
12.02.2022;OF017958;OFFMR061;14
12.02.2022;OF021812;OFFMR061;14
12.02.2022;OF022802;OFFMR061;14
12.02.2022;OF023260;OFFMR061;14
13.02.2022;OF015988;OFFMR057;14
13.02.2022;OF016775;OFFMR057;14
13.02.2022;OF016825;OFFMR057;14
13.02.2022;OF025571;OFFMR057;14
13.02.2022;OF025572;OFFMR057;14
13.02.2022;OF025574;OFFMR057;14
13.02.2022;OF026498;OFFMR057;14
14.02.2022;OF000015;OFFMR039;14
14.02.2022;OF000016;OFFMR029;14
14.02.2022;OF000025;OFFMR039;14
14.02.2022;OF000026;OFFMR039;14
14.02.2022;OF000086;OFFMR029;14
14.02.2022;OF000096;OFFMR029;14
14.02.2022;OF000097;OFFTR001;14
14.02.2022;OF000099;OFFTR001;14
14.02.2022;OF000102;OFFMR029;14
14.02.2022;OF000302;OFFMR040;14
14.02.2022;OF000314;OFFMR040;14
14.02.2022;OF000335;OFFMR014;14
14.02.2022;OF000350;OFFTR002;14
14.02.2022;OF000378;OFFTR002;14
14.02.2022;OF000431;OFFTR002;14
14.02.2022;OF000467;OFFMR040;14
14.02.2022;OF000474;OFFMR040;14
14.02.2022;OF000478;OFFMR014;14
14.02.2022;OF000485;OFFMR040;14
14.02.2022;OF000493;OFFTR002;14
14.02.2022;OF001894;OFFTR005;14
14.02.2022;OF001926;OFFTR005;14
14.02.2022;OF001927;OFFTR005;14
14.02.2022;OF001934;OFFTR005;14
14.02.2022;OF002118;OFFMR049;14
14.02.2022;OF002123;OFFMR050;14
14.02.2022;OF002168;OFFMR049;14
14.02.2022;OF002182;OFFMR049;14
14.02.2022;OF002187;OFFMR051;14
14.02.2022;OF002188;OFFMR051;14
14.02.2022;OF002199;OFFMR054;14
14.02.2022;OF002201;OFFMR051;14
14.02.2022;OF002205;OFFMR054;14
14.02.2022;OF002206;OFFMR054;14
14.02.2022;OF002295;OFFMR051;14
14.02.2022;OF002308;OFFTR002;14
14.02.2022;OF003003;OFFTR008;14
14.02.2022;OF003198;OFFTR010;14
14.02.2022;OF003222;OFFMR075;14
14.02.2022;OF003223;OFFMR075;14
14.02.2022;OF003317;OFFTR010;14
14.02.2022;OF003321;OFFTR010;14
14.02.2022;OF003338;OFFTR010;14
14.02.2022;OF003725;OFFMR073;14
14.02.2022;OF003726;OFFMR073;14
14.02.2022;OF003755;OFFMR073;14
14.02.2022;OF003787;OFFMR073;14
14.02.2022;OF003851;OFFMR068;14
14.02.2022;OF003909;OFFMR068;14
14.02.2022;OF004557;OFFMR039;14
14.02.2022;OF004710;OFFMR051;14
14.02.2022;OF004740;OFFMR064;14
14.02.2022;OF004749;OFFMR065;14
14.02.2022;OF004755;OFFTR012;14
14.02.2022;OF004759;OFFMR064;14
14.02.2022;OF004763;OFFMR064;14
14.02.2022;OF004764;OFFTR012;14
14.02.2022;OF004765;OFFTR012;14
14.02.2022;OF004766;OFFTR012;14
14.02.2022;OF004768;OFFTR012;14
14.02.2022;OF004770;OFFTR012;14
14.02.2022;OF004806;OFFMR054;14
14.02.2022;OF004974;OFFTR012;14
14.02.2022;OF004975;OFFTR012;14
14.02.2022;OF005111;OFFMR016;14
14.02.2022;OF005112;OFFMR016;14
14.02.2022;OF005744;OFFTR015;14
14.02.2022;OF005752;OFFTR015;14
14.02.2022;OF005782;OFFTR015;14
14.02.2022;OF005833;OFFTR015;14
14.02.2022;OF005861;OFFTR015;14
14.02.2022;OF005870;OFFTR015;14
14.02.2022;OF005915;OFFMR016;14
14.02.2022;OF005929;OFFMR016;14
14.02.2022;OF005930;OFFMR016;14
14.02.2022;OF005940;OFFMR016;14
14.02.2022;OF007341;OFFMR040;14
14.02.2022;OF007548;OFFTR001;14
14.02.2022;OF007550;OFFMR039;14
14.02.2022;OF007641;OFFTR010;14
14.02.2022;OF007642;OFFTR010;14
14.02.2022;OF007744;OFFMR051;14
14.02.2022;OF008068;OFFTR005;14
14.02.2022;OF008106;OFFTR001;14
14.02.2022;OF008111;OFFMR029;14
14.02.2022;OF008113;OFFMR039;14
14.02.2022;OF008231;OFFTR008;14
14.02.2022;OF008334;OFFMR064;14
14.02.2022;OF008340;OFFTR008;14
14.02.2022;OF008766;OFFMR062;14
14.02.2022;OF008771;OFFMR003;14
14.02.2022;OF008958;OFFMR063;14
14.02.2022;OF009001;OFFMR063;14
14.02.2022;OF009003;OFFMR063;14
14.02.2022;OF009030;OFFMR003;14
14.02.2022;OF009032;OFFMR003;14
14.02.2022;OF009051;OFFMR003;14
14.02.2022;OF009063;OFFTR037;14
14.02.2022;OF009097;OFFMR046;14
14.02.2022;OF009103;OFFMR046;14
14.02.2022;OF009126;OFFTR037;14
14.02.2022;OF009131;OFFMR046;14
14.02.2022;OF009133;OFFMR062;14
14.02.2022;OF009135;OFFMR062;14
14.02.2022;OF009147;OFFTR037;14
14.02.2022;OF009321;OFFMR027;14
14.02.2022;OF009395;OFFTR023;14
14.02.2022;OF009401;OFFTR023;14
14.02.2022;OF009402;OFFMR027;14
14.02.2022;OF009520;OFFMR040;14
14.02.2022;OF009892;OFFTR015;14
14.02.2022;OF009945;OFFMR001;14
14.02.2022;OF009958;OFFMR001;14
14.02.2022;OF009962;OFFMR002;14
14.02.2022;OF009975;OFFMR002;14
14.02.2022;OF009976;OFFMR002;14
14.02.2022;OF009980;OFFMR002;14
14.02.2022;OF009981;OFFMR002;14
14.02.2022;OF009983;OFFMR002;14
14.02.2022;OF010172;OFFMR032;14
14.02.2022;OF010248;OFFTR015;14
14.02.2022;OF010412;OFFMR003;14
14.02.2022;OF010413;OFFMR062;14
14.02.2022;OF010415;OFFTR037;14
14.02.2022;OF010452;OFFTR005;14
14.02.2022;OF010486;OFFMR054;14
14.02.2022;OF010491;OFFMR029;14
14.02.2022;OF010492;OFFMR029;14
14.02.2022;OF010507;OFFMR040;14
14.02.2022;OF010625;OFFMR054;14
14.02.2022;OF010735;OFFMR065;14
14.02.2022;OF010737;OFFMR064;14
14.02.2022;OF010824;OFFMR050;14
14.02.2022;OF010825;OFFMR054;14
14.02.2022;OF011226;OFFMR053;14
14.02.2022;OF011227;OFFMR053;14
14.02.2022;OF011261;OFFMR007;14
14.02.2022;OF011270;OFFMR053;14
14.02.2022;OF011280;OFFMR053;14
14.02.2022;OF011288;OFFMR053;14
14.02.2022;OF011290;OFFMR053;14
14.02.2022;OF011294;OFFMR053;14
14.02.2022;OF011317;OFFMR053;14
14.02.2022;OF011322;OFFMR053;14
14.02.2022;OF011328;OFFMR053;14
14.02.2022;OF011329;OFFMR007;14
14.02.2022;OF011331;OFFMR053;14
14.02.2022;OF011418;OFFMR007;14
14.02.2022;OF011420;OFFMR007;14
14.02.2022;OF011421;OFFMR007;14
14.02.2022;OF011616;OFFMR016;14
14.02.2022;OF011633;OFFMR016;14
14.02.2022;OF011643;OFFTR005;14
14.02.2022;OF011647;OFFTR005;14
14.02.2022;OF011742;OFFTR015;14
14.02.2022;OF011754;OFFTR015;14
14.02.2022;OF011841;OFFTR012;14
14.02.2022;OF011903;OFFMR049;14
14.02.2022;OF012258;OFFMR073;14
14.02.2022;OF013521;OFFMR046;14
14.02.2022;OF013525;OFFMR046;14
14.02.2022;OF013526;OFFMR046;14
14.02.2022;OF013669;OFFMR039;14
14.02.2022;OF013675;OFFMR039;14
14.02.2022;OF013696;OFFMR014;14
14.02.2022;OF013879;OFFMR065;14
14.02.2022;OF013920;OFFMR007;14
14.02.2022;OF013930;OFFMR053;14
14.02.2022;OF014187;OFFTR008;14
14.02.2022;OF014194;OFFTR008;14
14.02.2022;OF014245;OFFMR027;14
14.02.2022;OF014253;OFFMR016;14
14.02.2022;OF014373;OFFTR032;14
14.02.2022;OF014383;OFFTR032;14
14.02.2022;OF014385;OFFMR061;14
14.02.2022;OF014386;OFFMR061;14
14.02.2022;OF014410;OFFMR061;14
14.02.2022;OF014419;OFFTR032;14
14.02.2022;OF014438;OFFMR061;14
14.02.2022;OF014445;OFFTR032;14
14.02.2022;OF014480;OFFMR007;14
14.02.2022;OF014491;OFFMR027;14
14.02.2022;OF014880;OFFMR014;14
14.02.2022;OF015033;OFFMR016;14
14.02.2022;OF015439;OFFTR010;14
14.02.2022;OF015445;OFFMR075;14
14.02.2022;OF015778;OFFMR043;14
14.02.2022;OF015819;OFFMR043;14
14.02.2022;OF015828;OFFMR042;14
14.02.2022;OF015832;OFFMR042;14
14.02.2022;OF015838;OFFMR042;14
14.02.2022;OF015844;OFFMR043;14
14.02.2022;OF015845;OFFMR043;14
14.02.2022;OF015900;OFFMR042;14
14.02.2022;OF015960;OFFMR057;14
14.02.2022;OF016029;OFFMR003;14
14.02.2022;OF016058;OFFTR037;14
14.02.2022;OF016065;OFFMR027;14
14.02.2022;OF016067;OFFMR027;14
14.02.2022;OF016068;OFFTR023;14
14.02.2022;OF016108;OFFMR064;14
14.02.2022;OF016110;OFFMR064;14
14.02.2022;OF016120;OFFMR051;14
14.02.2022;OF016368;OFFMR027;14
14.02.2022;OF016439;OFFMR056;14
14.02.2022;OF016450;OFFMR056;14
14.02.2022;OF016469;OFFMR056;14
14.02.2022;OF016500;OFFMR056;14
14.02.2022;OF016501;OFFMR056;14
14.02.2022;OF016506;OFFMR056;14
14.02.2022;OF016527;OFFMR056;14
14.02.2022;OF016764;OFFMR057;14
14.02.2022;OF016765;OFFMR057;14
14.02.2022;OF016781;OFFMR043;14
14.02.2022;OF016790;OFFMR043;14
14.02.2022;OF017202;OFFTR023;14
14.02.2022;OF017212;OFFMR003;14
14.02.2022;OF017214;OFFMR046;14
14.02.2022;OF017331;OFFMR073;14
14.02.2022;OF017347;OFFMR075;14
14.02.2022;OF017363;OFFTR012;14
14.02.2022;OF017366;OFFTR005;14
14.02.2022;OF017445;OFFMR061;14
14.02.2022;OF017537;OFFTR023;14
14.02.2022;OF017659;OFFMR027;14
14.02.2022;OF017662;OFFMR056;14
14.02.2022;OF017816;OFFTR008;14
14.02.2022;OF017938;OFFMR061;14
14.02.2022;OF017949;OFFMR061;14
14.02.2022;OF017958;OFFMR061;14
14.02.2022;OF018089;OFFMR032;14
14.02.2022;OF018096;OFFMR032;14
14.02.2022;OF018102;OFFMR032;14
14.02.2022;OF018108;OFFMR032;14
14.02.2022;OF018111;OFFMR001;14
14.02.2022;OF018126;OFFMR037;14
14.02.2022;OF018127;OFFMR001;14
14.02.2022;OF018130;OFFMR001;14
14.02.2022;OF018150;OFFMR001;14
14.02.2022;OF018169;OFFMR037;14
14.02.2022;OF018181;OFFMR037;14
14.02.2022;OF018186;OFFMR037;14
14.02.2022;OF018198;OFFMR037;14
14.02.2022;OF018236;OFFMR001;14
14.02.2022;OF018251;OFFMR037;14
14.02.2022;OF018272;OFFMR037;14
14.02.2022;OF018274;OFFMR037;14
14.02.2022;OF018275;OFFMR001;14
14.02.2022;OF018326;OFFMR037;14
14.02.2022;OF018339;OFFMR001;14
14.02.2022;OF018356;OFFMR037;14
14.02.2022;OF018492;OFFMR062;14
14.02.2022;OF018493;OFFMR062;14
14.02.2022;OF018600;OFFMR050;14
14.02.2022;OF018601;OFFMR050;14
14.02.2022;OF018612;OFFMR054;14
14.02.2022;OF018616;OFFMR049;14
14.02.2022;OF018622;OFFMR054;14
14.02.2022;OF018624;OFFMR054;14
14.02.2022;OF018634;OFFMR075;14
14.02.2022;OF018638;OFFMR075;14
14.02.2022;OF018667;OFFMR064;14
14.02.2022;OF018670;OFFTR012;14
14.02.2022;OF018684;OFFMR065;14
14.02.2022;OF018701;OFFTR002;14
14.02.2022;OF018749;OFFMR029;14
14.02.2022;OF018787;OFFMR007;14
14.02.2022;OF018826;OFFMR063;14
14.02.2022;OF018835;OFFMR041;14
14.02.2022;OF018845;OFFMR041;14
14.02.2022;OF018861;OFFTR002;14
14.02.2022;OF018901;OFFMR040;14
14.02.2022;OF018968;OFFTR024;14
14.02.2022;OF019005;OFFTR001;14
14.02.2022;OF019016;OFFTR010;14
14.02.2022;OF019061;OFFMR063;14
14.02.2022;OF019062;OFFMR063;14
14.02.2022;OF019105;OFFMR068;14
14.02.2022;OF019106;OFFMR068;14
14.02.2022;OF019310;OFFMR068;14
14.02.2022;OF019313;OFFMR068;14
14.02.2022;OF019394;OFFTR008;14
14.02.2022;OF019499;OFFMR051;14
14.02.2022;OF019538;OFFMR014;14
14.02.2022;OF019540;OFFTR002;14
14.02.2022;OF019557;OFFMR075;14
14.02.2022;OF020059;OFFTR005;14
14.02.2022;OF020396;OFFMR046;14
14.02.2022;OF020397;OFFMR046;14
14.02.2022;OF020409;OFFMR073;14
14.02.2022;OF020410;OFFMR073;14
14.02.2022;OF020418;OFFMR039;14
14.02.2022;OF020418;OFFTR001;14
14.02.2022;OF020419;OFFMR029;14
14.02.2022;OF020422;OFFMR039;14
14.02.2022;OF020520;OFFMR063;14
14.02.2022;OF020524;OFFMR063;14
14.02.2022;OF020526;OFFMR063;14
14.02.2022;OF020573;OFFTR024;14
14.02.2022;OF020613;OFFTR024;14
14.02.2022;OF020617;OFFTR024;14
14.02.2022;OF020624;OFFMR041;14
14.02.2022;OF020640;OFFTR037;14
14.02.2022;OF021077;OFFTR002;14
14.02.2022;OF021354;OFFTR010;14
14.02.2022;OF021364;OFFMR075;14
14.02.2022;OF021527;OFFMR032;14
14.02.2022;OF021532;OFFMR057;14
14.02.2022;OF021535;OFFMR043;14
14.02.2022;OF021623;OFFMR078;14
14.02.2022;OF021677;OFFMR078;14
14.02.2022;OF021747;OFFMR080;14
14.02.2022;OF021749;OFFMR080;14
14.02.2022;OF021750;OFFMR080;14
14.02.2022;OF021751;OFFMR080;14
14.02.2022;OF021812;OFFMR061;14
14.02.2022;OF021847;OFFMR002;14
14.02.2022;OF021848;OFFMR001;14
14.02.2022;OF021873;OFFMR027;14
14.02.2022;OF022169;OFFMR064;14
14.02.2022;OF022171;OFFMR064;14
14.02.2022;OF022178;OFFTR032;14
14.02.2022;OF022278;OFFMR029;14
14.02.2022;OF022343;OFFTR002;14
14.02.2022;OF022358;OFFMR042;14
14.02.2022;OF022359;OFFMR043;14
14.02.2022;OF022374;OFFTR008;14
14.02.2022;OF022802;OFFMR061;14
14.02.2022;OF022827;OFFMR080;14
14.02.2022;OF022839;OFFMR078;14
14.02.2022;OF022852;OFFTR015;14
14.02.2022;OF022998;OFFMR056;14
14.02.2022;OF023213;OFFMR068;14
14.02.2022;OF023251;OFFTR032;14
14.02.2022;OF023260;OFFMR061;14
14.02.2022;OF023291;OFFTR032;14
14.02.2022;OF023587;OFFMR057;14
14.02.2022;OF023616;OFFMR057;14
14.02.2022;OF023710;OFFTR037;14
14.02.2022;OF023720;OFFTR037;14
14.02.2022;OF023843;OFFTR024;14
14.02.2022;OF023853;OFFTR024;14
14.02.2022;OF023863;OFFMR063;14
14.02.2022;OF023923;OFFTR024;14
14.02.2022;OF023960;OFFMR063;14
14.02.2022;OF023969;OFFMR063;14
14.02.2022;OF023977;OFFMR041;14
14.02.2022;OF024009;OFFTR032;14
14.02.2022;OF024118;OFFMR043;14
14.02.2022;OF024151;OFFMR043;14
14.02.2022;OF024156;OFFTR023;14
14.02.2022;OF024539;OFFTR015;14
14.02.2022;OF024685;OFFMR080;14
14.02.2022;OF025048;OFFTR012;14
14.02.2022;OF025435;OFFMR080;14
14.02.2022;OF025483;OFFMR068;14
14.02.2022;OF025501;OFFMR068;14
14.02.2022;OF025509;OFFMR073;14
14.02.2022;OF025550;OFFMR037;14
14.02.2022;OF025616;OFFTR037;14
14.02.2022;OF025626;OFFMR062;14
14.02.2022;OF025657;OFFTR023;14
14.02.2022;OF026199;OFFTR008;14
14.02.2022;OF026202;OFFTR001;14
14.02.2022;OF026252;OFFTR024;14
14.02.2022;OF026479;OFFMR001;14
14.02.2022;OF026483;OFFMR002;14
14.02.2022;OF026485;OFFMR002;14
14.02.2022;OF026737;OFFMR043;14
15.02.2022;OF000090;OFFMR029;14
15.02.2022;OF000095;OFFTR001;14
15.02.2022;OF000102;OFFTR001;14
15.02.2022;OF000106;OFFMR039;14
15.02.2022;OF000180;OFFMR029;14
15.02.2022;OF000191;OFFMR039;14
15.02.2022;OF000192;OFFMR039;14
15.02.2022;OF000195;OFFMR029;14
15.02.2022;OF000288;OFFMR040;14
15.02.2022;OF000300;OFFMR014;14
15.02.2022;OF000310;OFFMR040;14
15.02.2022;OF000313;OFFMR040;14
15.02.2022;OF000348;OFFMR014;14
15.02.2022;OF000363;OFFMR040;14
15.02.2022;OF000380;OFFTR002;14
15.02.2022;OF000381;OFFMR040;14
15.02.2022;OF000382;OFFMR040;14
15.02.2022;OF000384;OFFTR002;14
15.02.2022;OF000430;OFFTR002;14
15.02.2022;OF000472;OFFTR002;14
15.02.2022;OF000483;OFFMR040;14
15.02.2022;OF001976;OFFTR005;14
15.02.2022;OF001977;OFFTR005;14
15.02.2022;OF001985;OFFTR005;14
15.02.2022;OF002116;OFFMR049;14
15.02.2022;OF002117;OFFMR051;14
15.02.2022;OF002119;OFFMR054;14
15.02.2022;OF002172;OFFMR051;14
15.02.2022;OF002173;OFFMR049;14
15.02.2022;OF002175;OFFMR050;14
15.02.2022;OF002186;OFFMR051;14
15.02.2022;OF002190;OFFMR049;14
15.02.2022;OF002198;OFFMR054;14
15.02.2022;OF002208;OFFMR054;14
15.02.2022;OF002209;OFFMR054;14
15.02.2022;OF002873;OFFTR008;14
15.02.2022;OF002897;OFFTR008;14
15.02.2022;OF002905;OFFTR008;14
15.02.2022;OF002938;OFFTR008;14
15.02.2022;OF003194;OFFMR075;14
15.02.2022;OF003324;OFFMR075;14
15.02.2022;OF003325;OFFTR010;14
15.02.2022;OF003723;OFFMR068;14
15.02.2022;OF004407;OFFMR039;14
15.02.2022;OF004729;OFFTR012;14
15.02.2022;OF004732;OFFTR012;14
15.02.2022;OF004735;OFFTR012;14
15.02.2022;OF004736;OFFTR012;14
15.02.2022;OF004756;OFFTR012;14
15.02.2022;OF004776;OFFMR065;14
15.02.2022;OF004779;OFFMR064;14
15.02.2022;OF004783;OFFMR064;14
15.02.2022;OF004785;OFFMR064;14
15.02.2022;OF004786;OFFMR064;14
15.02.2022;OF004788;OFFMR064;14
15.02.2022;OF004798;OFFTR008;14
15.02.2022;OF004976;OFFMR064;14
15.02.2022;OF005012;OFFTR015;14
15.02.2022;OF005085;OFFMR016;14
15.02.2022;OF005122;OFFMR016;14
15.02.2022;OF005276;OFFTR021;14
15.02.2022;OF005303;OFFTR021;14
15.02.2022;OF005304;OFFTR021;14
15.02.2022;OF005468;OFFTR020;14
15.02.2022;OF005474;OFFTR020;14
15.02.2022;OF005488;OFFTR020;14
15.02.2022;OF005723;OFFTR015;14
15.02.2022;OF005746;OFFTR020;14
15.02.2022;OF005764;OFFTR015;14
15.02.2022;OF005771;OFFTR020;14
15.02.2022;OF005772;OFFTR020;14
15.02.2022;OF005783;OFFTR015;14
15.02.2022;OF005827;OFFTR015;14
15.02.2022;OF007566;OFFTR008;14
15.02.2022;OF007601;OFFMR054;14
15.02.2022;OF007639;OFFTR010;14
15.02.2022;OF007640;OFFTR010;14
15.02.2022;OF007944;OFFMR029;14
15.02.2022;OF008108;OFFTR001;14
15.02.2022;OF008333;OFFMR065;14
15.02.2022;OF008764;OFFTR037;14
15.02.2022;OF008768;OFFTR037;14
15.02.2022;OF008778;OFFTR037;14
15.02.2022;OF008780;OFFTR037;14
15.02.2022;OF008881;OFFMR063;14
15.02.2022;OF008994;OFFMR041;14
